FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,NONFIN_ASSETS,Attività non finanziarie,VALUATION,Valutazione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1999-Q4,217.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q1,206.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q2,209.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q3,211.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q4,215.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q1,209.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q2,217.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q3,228.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q4,239.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q1,244.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q2,251,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q3,253.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q4,253.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q1,231.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q2,231.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q3,233,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q4,238.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q1,239.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q2,247.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q3,255.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q4,259.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q1,250.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q2,251.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q3,250.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q4,248.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q1,239.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q2,237.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q3,236.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q4,234.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q1,226.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q2,221.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q3,213.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q4,204.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q1,186,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q2,179.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q3,177.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q4,178.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q1,182.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q2,186.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q3,189.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q4,189.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q1,182.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q2,181.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q3,180.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q4,181.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q1,181.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q2,183,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q3,183.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q4,184.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q1,181.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q2,181.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q3,182.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q4,184.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q1,184.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q2,185,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q3,183.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q4,180,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q1,172.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q2,168.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q3,166.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q4,167,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q1,167.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q2,168.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q3,169.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q4,169.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q1,166.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q2,165.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q3,164.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q4,163.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q1,162,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q2,161.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q3,162.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q4,162.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q1,162,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q2,162,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q3,161.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q4,159.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q1,156.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q2,154.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q3,152.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q4,150,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q1,146.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q2,145.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q3,145.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q4,147.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q1,149.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q2,150.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q3,150.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q4,148.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q1,143.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q2,142.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q3,142.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q4,144.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q1,148.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q2,151.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q3,153.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q4,154.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q1,153.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q2,153.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q3,153.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q4,153,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q1,152.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q2,152.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N115,Risorse biologiche coltivate,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q3,152.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q1,9099.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q2,9279.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q3,9395.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q4,9410.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q1,9339.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q2,9383.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q3,9437.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q4,9486.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q1,9578.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q2,9769.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N117,Prodotti di proprietà intellettuale,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q3,9895.4,,
